file,text
011_011553.mp3,"You wouldn’t get very far exploring traditional Chilean music without running into the cueca . An important symbol of national identity, the cueca’s origins are cloudy (African and Spanish influences are often cited), but the dance seems to have first appeared in the early 19th century, right around Chile’s independence. After having flourished for 200 years or so, in 1979, in the midst of Pinochet’s power over the country, it officially became the national dance. (It is also, interestingly, Bolivia’s national dance.) Despite his attempts however, Pinochet did not succeed in keeping cueca solely as a patriotic symbol. It remains something far more than that, and continues to thrive in Chilean immigrant communities across the world, as well as at home. Usually in 6/8 time, in a major key and featuring guitars, the cueca (short for zamacueca ) is a courtship dance for couples, where the man symbolically plays the rooster and the woman, the hen - both of whom dance with white handkerchiefs. Cuecas were frequently recorded in the 78rpm era though they don’t grow on trees - Odeon and South America’s arm of the RCA Victor label probably recorded in the region the most. Raul Gardy’s cueca is joyful, and he is accompanied by guitars, piano, accordion, and spoons. For more Gardy, you could check out the CD releases Nostalgias de Chile , or Chile Tipico Vol. 3 and Vol. 4 . I can’t vouch for the sound quality, but they’re out there. There is also Jan Sverre Knudson’s article “ Dancing Cueca “With Your Coat On.” I also recommend this interesting 15-minute documentary on a gentleman trying to recapture cueca’s working-class and traditional roots. Lots of history and dancing therein. Technical Notes Label: RCA Victor (Chile) Issue Number: 90-0623 Matrix Number: n/a; styles Old-Time / Historic, International; tags cueca, ral gardy"
011_011556.mp3,"These two tracks of authentic music by Seneca American Indians were recorded 95 years ago, on July 23rd, 1913. Columbia must have kept it in the catalog for some time, as my copy is a pressing from the mid-1920s for their “Children’s Series,” which must have been a 1920s marketing tool for Columbia to regenerate interest in some of their older titles under a new umbrella. “Funeral Chant” is sung unaccompanied, while the “Children’s Chorus” is accompanied by tom-tom. The Seneca recorded another track that day, though it was never released. All we know is the title, scribbled down by an engineer in a Columbia ledger: “Farewell to Minne-ha-ha.” Documentation indicates that this track was recorded in New York. Was it recorded in New York City proper? It looks like it. I scoured New York City papers from that time period and there was no definitive mention of Seneca Indians in town for an event in the summer of ‘13. However, in May of 1913, there was an announcement in the New York Times of a production of “Hiawatha” performed from June 9 to July 5th of that year by the “Indian Players from the Government reservation on Lake Erie” on a theatre on an estate in the Bronx, with the whole event being sponsored by the Women’s Municipal League. The “government reservation” referred to in the article is almost certainly Cattaraugus, a Seneca reservation on the lake established in 1784 - and most probably these are the same Seneca Indians who made this recording. I will be away for the next three weekends, detoxing from the city and hopefully spending most of my time in a contemplative state. However, Excavated Shellac will continue on schedule! So, keep checking back. We aim to please. Technical Notes Label: Columbia Issue Number: A-3057 Matrix Number: 38957 (1-D-2), 38958 (1C-2); styles Old-Time / Historic, International; tags american indian, seneca, native american, seneca indians"
011_011557.mp3,"These two tracks of authentic music by Seneca American Indians were recorded 95 years ago, on July 23rd, 1913. Columbia must have kept it in the catalog for some time, as my copy is a pressing from the mid-1920s for their “Children’s Series,” which must have been a 1920s marketing tool for Columbia to regenerate interest in some of their older titles under a new umbrella. “Funeral Chant” is sung unaccompanied, while the “Children’s Chorus” is accompanied by tom-tom. The Seneca recorded another track that day, though it was never released. All we know is the title, scribbled down by an engineer in a Columbia ledger: “Farewell to Minne-ha-ha.” Documentation indicates that this track was recorded in New York. Was it recorded in New York City proper? It looks like it. I scoured New York City papers from that time period and there was no definitive mention of Seneca Indians in town for an event in the summer of ‘13. However, in May of 1913, there was an announcement in the New York Times of a production of “Hiawatha” performed from June 9 to July 5th of that year by the “Indian Players from the Government reservation on Lake Erie” on a theatre on an estate in the Bronx, with the whole event being sponsored by the Women’s Municipal League. The “government reservation” referred to in the article is almost certainly Cattaraugus, a Seneca reservation on the lake established in 1784 - and most probably these are the same Seneca Indians who made this recording. I will be away for the next three weekends, detoxing from the city and hopefully spending most of my time in a contemplative state. However, Excavated Shellac will continue on schedule! So, keep checking back. We aim to please. Technical Notes Label: Columbia Issue Number: A-3057 Matrix Number: 38957 (1-D-2), 38958 (1C-2); styles Old-Time / Historic, International; tags american indian, seneca, native american, seneca indians"
011_011558.mp3,"styles Pop, Post-Rock, Rock, Experimental Pop; tags wm recordings, the rabbits, netlabels"
011_011574.mp3,"styles Avant-Garde, Experimental, Electronic; tags brunk"
011_011575.mp3,"styles Avant-Garde, Experimental, Electronic; tags brunk"
011_011576.mp3,"styles Avant-Garde, Experimental, Electronic; tags brunk"
011_011577.mp3,"styles Improv, Jazz, Experimental; tags the aperion project"
011_011578.mp3,"styles Improv, Jazz, Experimental; tags the aperion project"
011_011618.mp3,"tags baltimore, cex"
011_011619.mp3,"tags baltimore, cex"
011_011621.mp3,"tags baltimore, thank you"
011_011622.mp3,"tags baltimore, thank you"
011_011623.mp3,"styles Post-Rock, Ambient, Rock, Instrumental; tags baltimore, ecstatic sunshine, guitar"
011_011624.mp3,"tags baltimore, santa dads"
011_011625.mp3,"tags baltimore, santa dads"
011_011630.mp3,"genre Instrumental; styles Compilation, Soundtrack, Instrumental; tags my mind"
011_011637.mp3,"genre Instrumental; styles Compilation, Soundtrack, Instrumental; tags talk me off"
011_011642.mp3,"null; genre Instrumental; styles Compilation, Soundtrack, Instrumental; tags the blacks and the blues"
011_011652.mp3,"genre Rock; styles Rock, Loud-Rock, Noise-Rock, Sludge, Metal; tags tournament"
011_011653.mp3,"genre Rock; styles Rock, Loud-Rock, Noise-Rock, Sludge, Metal; tags tournament"
011_011655.mp3,"Piano, harmony, arrangement & recording: Marco Raaphorst Vocals & melody: Kristin Hersh (CC BY-NC) Photo: Marco Raaphorst (CC BY); tags into infinity, melodiefabriek, found sound, metro, field recording, marco raaphorst, voice-over, marco raaphorst kristin hersh"
011_011656.mp3,"genre Experimental; styles Experimental, Noise, Audio Collage; tags nat roe"
011_011657.mp3,"Composition & recording: Marco Raaphorst CC BY-SA photo: mickou; tags into infinity, melodiefabriek, found sound, metro, field recording, marco raaphorst, voice-over, composer, sound designer"
011_011666.mp3,"genre Rock; styles Punk, Rock; tags the vicious"
011_011667.mp3,tags gorilla angreb
011_011668.mp3,tags gorilla angreb
011_011669.mp3,"genre Rock; styles Punk, Rock, Hardcore; tags never healed"
011_011676.mp3,"genre International; styles International, Latin America; tags cordero"
011_011687.mp3,genre Folk; styles Folk; tags matt keating
011_011688.mp3,genre Folk; styles Folk; tags matt keating
011_011689.mp3,"genre Electronic; styles Chip Music, Electronic; tags little-scale"
011_011690.mp3,"genre Jazz; styles Jazz: Out, Jazz; tags evolutionary jass band"
011_011691.mp3,"genre Spoken; styles Radio, Spoken Weird, Spoken, Interview; tags lumberob"
011_011701.mp3,"styles Experimental, Pop, Experimental Pop, Novelty; tags athens ga, bird names, athens, vermont, chicago, fun, brattleboro"
011_011702.mp3,"styles Experimental, Pop, Experimental Pop, Novelty; tags athens ga, bird names, athens, vermont, chicago, fun, brattleboro"
011_011703.mp3,"genre Spoken; styles Radio, Spoken Weird, Spoken; tags lumberob"
011_011717.mp3,"genre Rock; styles Rock, Metal; tags knyfe hyts"
011_011718.mp3,tags michael sandler
011_011730.mp3,"genre Rock; styles Punk, Rock, No Wave; tags silk flowers"
011_011731.mp3,tags jennifer castellano
011_011736.mp3,"genre Classical; styles Classical; tags classical, romanticism, piano, beethoven, romantic era, michael hawley"
011_011739.mp3,"genre Rock; styles Rock, Garage; tags yikes"
011_011740.mp3,"genre Rock; styles Rock, Garage; tags yikes"
011_011754.mp3,genre Classical; styles Classical; tags nathan eckel
011_011755.mp3,genre Classical; styles Classical; tags david h porter
011_011756.mp3,"genre Classical; styles Classical; tags classical, franz peter schubert, piano, david h porter"
011_011762.mp3,"genre Experimental; styles Experimental; tags san francisco, negativland, sampling"
011_011798.mp3,genre Hip-Hop; styles Hip-Hop; tags its notherground music
012_012019.mp3,"styles Composed Music, Classical, Experimental; tags experimental, no regrets for our youth"
012_012020.mp3,"styles Composed Music, Classical, Experimental; tags experimental, no regrets for our youth"
012_012021.mp3,"styles Composed Music, Classical, Experimental; tags experimental, no regrets for our youth"
012_012022.mp3,genre Jazz; styles Jazz; tags the quadraphonnes
012_012023.mp3,"styles Techno, Spoken, Electronic, Comedy; tags fadt fanfare"
012_012029.mp3,"styles Techno, Spoken, Electronic, Comedy; tags fadt fanfare"
012_012030.mp3,"styles Techno, Spoken, Electronic, Comedy; tags fadt fanfare"
012_012031.mp3,"styles Techno, Spoken, Electronic, Comedy; tags fadt fanfare"
012_012032.mp3,"styles Techno, Spoken, Electronic, Comedy; tags fadt fanfare"
012_012033.mp3,"styles Pop, Experimental Pop, IDM, Electronic; tags silencide"
012_012040.mp3,"styles Pop, Experimental Pop, IDM, Electronic; tags silencide"
012_012041.mp3,"styles Pop, Experimental Pop, IDM, Electronic; tags silencide"
012_012042.mp3,"styles Hip-Hop, Electronic; tags hip hop, downtempo, sampling, nu-jazz, bollywood, space age pop, suhov"
012_012043.mp3,"styles Hip-Hop, Electronic; tags hip hop, downtempo, sampling, nu-jazz, bollywood, space age pop, suhov"
012_012054.mp3,"not quite an instrumental -- has some inobtrusive samples of somebody saying ""okay.."" every so often; styles Hip-Hop, Electronic; tags hip hop, downtempo, sampling, nu-jazz, bollywood, space age pop, suhov"
012_012124.mp3,"genre Experimental; styles Noise, Experimental; tags fellatio del toro"
012_012125.mp3,genre Rock; styles Rock; tags the flat can co
012_012126.mp3,genre Experimental; styles Experimental; tags the yes sirs
012_012131.mp3,"genre Electronic; styles Minimal Electronic, Ambient Electronic, Electronic; tags heather perkins"
012_012150.mp3,"styles Glitch, Unclassifiable, Experimental, Electronic; tags experimental, jeva"
012_012186.mp3,"styles Pop, Rock; tags brad sucks"
012_012187.mp3,"styles Pop, Rock; tags josh woodward"
012_012190.mp3,"styles Rock, Spoken, Metal, Comedy; tags nanowar"
012_012191.mp3,"styles Pop, Rock; tags brad sucks"
012_012192.mp3,genre Rock; styles Rock; tags seiurte
012_012295.mp3,"styles Easy Listening, Electronic, Soundtrack, Instrumental, Lounge; tags 8m2stereo"
012_012297.mp3,"styles Easy Listening, Electronic, Soundtrack, Instrumental, Lounge; tags principle fetterman"
012_012298.mp3,"styles Easy Listening, Electronic, Soundtrack, Instrumental, Lounge; tags soulfool"
012_012299.mp3,"styles Easy Listening, Electronic, Soundtrack, Instrumental, Lounge; tags v-trap feat f master f"
012_012300.mp3,"styles Easy Listening, Electronic, Soundtrack, Instrumental, Lounge; tags sean ryan woodward"
012_012301.mp3,"styles Easy Listening, Electronic, Soundtrack, Instrumental, Lounge; tags jr claiborn"
012_012302.mp3,"styles Easy Listening, Electronic, Soundtrack, Instrumental, Lounge; tags hydropods"
012_012303.mp3,"styles Easy Listening, Electronic, Soundtrack, Instrumental, Lounge; tags mr_melvis featuring r stevie moore"
012_012311.mp3,"styles Noise, Avant-Garde, Experimental, Singer-Songwriter, Folk, Free-Folk; tags chicago no wave, improvisation, u can unlearn guitar, experimental, noise"
012_012312.mp3,"styles Noise, Avant-Garde, Experimental, Singer-Songwriter, Folk, Free-Folk; tags chicago no wave, improvisation, u can unlearn guitar, experimental, noise"
012_012313.mp3,"This was originally created in 2000, for the seminal Andy Au Go Go album "" The Sense of Paris ."" Using Bunnybrains samples, U Can Unlearn Guitar, and the Outhere Brother's dance hall hit, ""Boom Boom Boom."" Later songs feature recordings of Raphaella Seward(Dan Bunny's Daughter)Raphaella really made the album, and of course, manipulation of the music. But she's not on this song. So I'm not sure what I'm on about. I'll add another song, "" The Woebly Cow ,"" Dan Bunny's favorite to the Bunnybrains page. The entire album containing this Drunk and Basted song, and other Bunnyfused works was re-released on Lost Frog Records, as a Bunnybrains LP, "" The Sense of Tokyo .""; styles Noise, Avant-Garde, Experimental, Singer-Songwriter, Folk, Free-Folk; tags chicago no wave, improvisation, u can unlearn guitar, experimental, noise"
012_012314.mp3,"styles Noise, Avant-Garde, Experimental, Singer-Songwriter, Folk, Free-Folk; tags chicago no wave, improvisation, u can unlearn guitar, experimental, noise"
012_012315.mp3,"Eric meyers played guitar, and Simon produced this on the best sounding 4 track ever. Am I right? Maybe I am; styles Noise, Avant-Garde, Experimental, Singer-Songwriter, Folk, Free-Folk; tags chicago no wave, improvisation, u can unlearn guitar, experimental, noise"
012_012316.mp3,"styles Noise, Avant-Garde, Experimental, Singer-Songwriter, Folk, Free-Folk; tags chicago no wave, improvisation, u can unlearn guitar, experimental, noise"
012_012317.mp3,"genre Experimental; styles Electroacoustic, Experimental; tags ophir ilzetzki, electroacoustic, an hour, experimental, contemporary music, avant garde"
012_012414.mp3,"styles Noise, Avant-Garde, Experimental, Singer-Songwriter, Folk, Free-Folk; tags chicago no wave, improvisation, u can unlearn guitar, experimental, noise"
012_012415.mp3,"1998, I had a roommat named Simon Tuzziolli. He bet my friend Eric Meyers that he could get me to lay down seperate guitar and vocal tracks... and he won the bet. Simon on guitar and percussion, me on guitar and vocals. Back in those days, it was Sparky, Eunice and me; styles Noise, Avant-Garde, Experimental, Singer-Songwriter, Folk, Free-Folk; tags chicago no wave, improvisation, u can unlearn guitar, experimental, noise"
012_012416.mp3,"I learned how to play the guitar via short little lessons from my musician friends in New York City. One of these friends, Dean Rispler, was and is an amazingly great guy, who I was fortunate enough to meet. About a year after buying a guitar, and playing regularly, I went over to Dean's place and played him a few songs. He was like, ""Andy, last year you couldn't even play guitar, and now you have all these awesome songs! What gives?"" By this time, he was playing bass for The Voluptuous Horror of Karen Black, and producing albums for many an underground punk and rock band. He later played for Murphy's law, and has had a number of great bands including Tiger Mountain, The Salesmen, and most recently... I'm not sure but I'm sure it's awesome. Anyways, he got the drummer from Stanely on board and we recorded an awesome Demo. I will post those other songs in the singles section. He's a great producer, with a great ear (if a guitar is out of tune, he goes nuts) and a real genuine love of music, which I rarely find. The engineer's name was joe; styles Noise, Avant-Garde, Experimental, Singer-Songwriter, Folk, Free-Folk; tags chicago no wave, improvisation, u can unlearn guitar, experimental, noise"
012_012417.mp3,"styles Noise, Avant-Garde, Experimental, Singer-Songwriter, Folk, Free-Folk; tags chicago no wave, improvisation, u can unlearn guitar, experimental, noise"
012_012418.mp3,"styles Noise, Avant-Garde, Experimental, Singer-Songwriter, Folk, Free-Folk; tags chicago no wave, improvisation, u can unlearn guitar, experimental, noise"
012_012435.mp3,"Jeff Cloke’s view (extreme left, three rows back): Sony stereo ECM-MS907 on adjacent seat to a Sharp MD-MT80H(S) minidisc recorder; genre Experimental; styles Electroacoustic, Experimental; tags keith rowe and seymour wright"
012_012438.mp3,"styles Ambient Electronic, Experimental, Electronic; tags kamran sadeghi"
012_012439.mp3,"styles Ambient Electronic, Experimental, Electronic; tags kamran sadeghi"
012_012440.mp3,"styles Ambient Electronic, Experimental, Electronic; tags kamran sadeghi"
012_012441.mp3,"Chris Trent’s view (right, front row): a pair of Oktava MK-012s to a Tascam DA-P1 DAT machine; genre Experimental; styles Electroacoustic, Experimental; tags keith rowe and seymour wright"
012_012446.mp3,"genre Jazz; styles Jazz: Out, Jazz; tags peter evans tom blancarte and brandon seabrook"
012_012452.mp3,"genre Rock; styles Psych-Rock, Rock, Garage; tags wizzard sleeve"
012_012453.mp3,"David Reid’s view (central, edge of stage): Sony ECM-999PR to a Sony PD150 video camera; genre Experimental; styles Electroacoustic, Experimental; tags keith rowe and seymour wright"
012_012456.mp3,"genre Experimental; styles Improv, Experimental; tags akronfamily"
012_012459.mp3,"genre Experimental; styles Improv, Experimental; tags akronfamily"
012_012565.mp3,"genre Experimental; styles Noise, Experimental; tags silver ninjas"
012_012580.mp3,"genre Experimental; styles Noise, Experimental; tags fellatio del toro"
012_012581.mp3,"genre Rock; styles Post-Punk, Rock, Punk; tags amoeba men"
012_012583.mp3,genre Experimental; styles Experimental; tags bermuda triangles
012_012584.mp3,"genre Experimental; styles Noise, Avant-Garde, Improv, Experimental; tags jeff mcleod"
012_012657.mp3,"genre International; styles International, Asia-Far East; tags japan, etsuko chida, koto"
012_012658.mp3,"styles Avant-Garde, Composed Music, Classical, Experimental; tags igor ballereau"
012_012694.mp3,"Flute by Erin Lesser; styles Avant-Garde, Composed Music, Classical, Experimental, Electroacoustic; tags kenneth kirschner"
012_012738.mp3,"genre Experimental; styles Experimental; tags prince rama of ayodhya, prince rama"
012_012739.mp3,"genre Experimental; styles Experimental; tags prince rama of ayodhya, prince rama"
012_012751.mp3,"styles Rock, Soul-RnB; tags jc brooks the uptown sound"
012_012752.mp3,"styles Rock, Soul-RnB; tags jc brooks the uptown sound"
012_012753.mp3,"styles Rock, Soul-RnB; tags jc brooks the uptown sound"
012_012754.mp3,"styles Rock, Soul-RnB; tags jc brooks the uptown sound"
012_012785.mp3,"Originally recorded by Bascom Lamar Lunsford - February 1928 in Ashland, Kentucky. I learned this song from the Harry Smith Anthology. What I love most about it is its melodic chorus. Although Lunsford simply accompanied himself on banjo, I've added guitar and mandolin to my recording. Lyrics and chords available from Folk Den Project; genre Folk; styles Folk; tags roger mcguinn"
012_012787.mp3,"Uncle Dave Macon “The Dixie Dew Drop,” recorded this song on 5-string banjo, with guitar by Sam McGee in New York City on April 14, 1926. Macon was born in 1870, the son of proprietors of the Macon Hotel, a theatrical boarding house, where he learned many songs from hotel guests. By 1888 he had become a professional entertainer and would record over a hundred songs between 1932 - 1938. This is one of the chain gang songs he performed. It’s a wild interpretation with lots of shouting. The chorus “Won’t get drunk no more” echoes his regret for being busted and having a ball and chain, but doesn’t smack of true remorse. Lyrics and chords available from Folk Den Project; genre Blues; styles Blues; tags roger mcguinn"
012_012788.mp3,"This is a joyful sounding song that belies its lyrics. It really doesn’t sound like he’s never going to see his lover anymore, or if that’s the case he’s pretty darn happy about it. I played it on 5-string banjo, 12-string and 6-string guitars. I remember when I was going to the Old Town School of Folk Music in Chicago, that my guitar and banjo teacher Frank Hamilton traveled to New York to record this and other songs on an album with Pete Seeger called: Nonsuch We were all so proud of Frank! Lyrics and chords available from Folk Den Project; genre Folk; styles Folk; tags roger mcguinn"
012_012789.mp3,"The Packard factory (pictured above) closed in 1956. My grandfather bought one of their last models, being a life long Packard enthusiast. They had been overrun by the big three. Now we are at the point where the big three’s future is in question . This is a traditional song about a mine disaster but it’s fitting for the US auto industry at this time. I changed the lyrics a bit to bring it up to speed and played it on banjo and mandolin. Lyrics and chords available from Folk Den Project; genre Folk; styles Folk; tags roger mcguinn"
012_012790.mp3,"Written in the 1920s before the Great Depression by Jim Cox and made popular by Bessie Smith’s hit record, this song was prophetic of events to transpire in the United States and the world. Now almost 100 years later - here we are again! I played this in the key of B on my Martin D-12-42RM, 5-string banjo and mandolin. The chord notation is in C. Lyrics and chords available from Folk Den Project; genre Blues; styles Blues; tags roger mcguinn"
012_012791.mp3,"In early America, respectable folk in Protestant communities have always regarded the fiddle as the devil’s instrument and dancing as downright sinful. Faced with such a religious prejudice for socializing, young people of the frontier developed the “play-party,” in which all the objectionable features of a square dance were removed or masked so that their grave elders could approve. No instruments were permitted - the dancers sang and clapped their own music. In time, the play-party acquired a life of its own. It became an ideal amusement for teenagers and young married couples. In many a frontier community, the bear hunters, Indian fighters, the rough keel-boat men and the wild cowboys could be seen dancing innocently with their gals, like so many children at a Sunday school picnic. “Skip to My Lou” is a simple game of stealing partners. It begins with any number of couples hand in hand, skipping around in a ring. A lone boy in the center of the moving circle of couple sings, “Lost my partner what’ll I do?” as the girls whirl past him. The young man in the center hesitates while he decides which girl to choose, singing, “I’ll get another one prettier than you.” When he grasps the hand of his chosen one, her partner then takes his place in the center of the ring and the game continues. It’s an ice-breaker, a good dance to get a group acquainted to one another and to get everyone in the mood for swinging around. It’s interesting to note that “loo” is the Scottish word for “love.” The spelling change from “loo” to “lou” probably happened as our Anglo ancestors, and the song, became Americanized. I decided that since I was allowed to play musical instruments, I would use guitar and banjo on this song. Source: The Folk Songs of North America, by Alan Lomax, Doubleday. Recordings on file by: Carter Family, Lead Belly, Mike & Peggy Seeger, Pete Seeger. Lyrics and chords available from Folk Den Project; styles Old-Time / Historic, Folk; tags roger mcguinn"
012_012792.mp3,"Hedy West (April 6, 1938 - July 3, 2005) was an American folksinger and songwriter. Her song “500 miles,” has been covered by Bobby Bare (a Billboard Top 10 hit in 1963), The Highwaymen, The Kingston Trio, Peter, Paul and Mary , Peter & Gordon, The Brothers Four and many others. A great number of Hedy’s songs, including the raw materials for “500 Miles” came from her paternal grandmother Lily West who passed on the songs she had learned as a child. This has a sweet melody and a sad story of poverty and desolation. Lyrics and chords available from Folk Den Project; genre Blues; styles Blues; tags roger mcguinn"
012_012793.mp3,"“Darlin’ Cory” (Roud 5723) is a well-known folk song about a banjo-picking, moonshine-making mountain woman. The first known recording of it was by Clarence Gill as “Little Corey” on 6 January 1927, but it was rejected by the record company and never released.[1] A few months later, folk singer Buell Kazee recorded it as “Darling Cora” on 20 April 1927 (Brunswick 154).[2] Later the same year, it was recorded by B. F. Shelton as “Darlin’ Cora” on 29 July 1927 (Victor 35838) [3] . Other early recordings are “Little Lulie” by Dick Justice (1929) and “Darling Corey” (released as a single) by the Monroe Brothers in 1936.[4] Burl Ives recorded it on 28 May 1941[5] for his debut album Okeh Presents the Wayfaring Stranger. Since then, many artists have recorded it: Roscoe Holcomb, Doc Watson, Bruce Hornsby, The Weavers, Crooked Still, Bill Monroe,[6] Harry Belafonte (as “Darlin’ Cora,” attributed to Fred Brooks),[7], Pete Seeger, and Kingston Trio (on their album At Large, 1959). Lyrics and chords available from Folk Den Project; genre Folk; styles Folk; tags roger mcguinn"
012_012794.mp3,"I bought a mandolin in Ft. Worth Texas on this tour and decided to use it here. I remember hearing this song on a vinyl two record set with a pop-up Christmas scene called “Home For Christmas,” sung by Mahalia Jackson. It has always been a favorite. More From Wikipedia: “Go Tell It on the Mountain” is an African-American spiritual dating back to at least 1865 that has been sung and recorded by many gospel and secular performers. It is considered a Christmas carol because its original lyric celebrates the Nativity: “Go tell it on the mountain, over the hills and everywhere; go tell it on the mountain, that Jesus Christ is born.” In 1963, Peter Yarrow, Noel “Paul” Stookey, and Mary Travers, along with their musical director, Milt Okun, adapted and rewrote “Go Tell It on the Mountain” as “Tell It on the Mountain”, their lyrics referring specifically to Exodus and employing the line “Let my people go,” but implicitly referring to the Civil Rights struggle of the early ’60s. The song was recorded by Yarrow, Stookey and Travers on their Peter, Paul and Mary album In the Wind and was also a moderate hit single for them. (US #33 pop, 1964). Civil rights activist Fannie Lou Hamer used this rewritten version of the song as an anthem during the mid-1960s. Other artists, besides Peter, Paul and Mary, who have recorded the song (chiefly on either Christmas-themed music albums or collections of spirituals or folk songs) include: * The New Christy Minstrels * Simon & Garfunkel * Bob Marley * Mahalia Jackson * Fred Hammond * Kirk Franklin * Candi Staton * Frank Sinatra & Bing Crosby * James Taylor * Cece Winans * Anne Murray * Vanessa L. Williams * Jewel * Dustin Kensrue * Bruce Cockburn * Little Big Town * Sherill Milnes * John Rutter and the Cambridge Singers * Sara Evans * Jim Nabors * Toby Keith * Peter Tosh * The Blind Boys of Alabama * Oh Susanna - for the holiday compilation album, Maybe This Christmas Too? (2003) * Dolly Parton * Carola Häggkvist * Bobby Darin * Art Paul Schlosser (who rewrote the lyrics for kids with the title, “Go Tell it On the Swingset”) * The Gas House Gang Lyrics and chords available from Folk Den Project; genre Folk; styles Folk; tags roger mcguinn"
012_012795.mp3,"Kind of a poignant traveling song. Originally done in 2/4 time, I’ve recorded it in 4/4 with lots of chiming 12-string lead guitar. Lyrics and chords available from Folk Den Project; genre Blues; styles Blues; tags roger mcguinn"
012_012796.mp3,"Joshua Fit de Battle is one of the best known examples of “Negro Spiritual” music. These were songs created by an enslaved people - African Americans who lived in this land for over 300 years - just about the same length of time that the Hebrew people were enslaved in Egypt. American slaves were forbidden to read or write or to gather in groups. Jericho is one of the oldest cities in the world. Located on the Jordan river, one of the few sources of water in a hot dry land, and on major trade routes, it has been battled over many, many times. If you go to Jericho today you find a barren, high hill overlooking the modern city. This hill, or “tell” is a human, not a natural, landmark. It was created by successive destruction and rebuilding of the city. Lyrics and chords available from Folk Den Project; genre Blues; styles Blues; tags roger mcguinn"
012_012797.mp3,"We recorded Old Blue on Dr. Byrds & Mr. Hyde in back 1968. I’d heard it performed live by Gibson and Camp at the Gate of Horn in Chicago in 1961 and had always loved it. There’s a version by Jim Jackson on the Harry Smith Anthology but it’s completely different, a lot more of a blues. When I sing this in concert I ask the audience to clap along, following an unusual pattern. It’s fun to hear them get the syncopation right. But someone always claps in the wrong place and makes everybody laugh. Lyrics and chords available from Folk Den Project; genre Folk; styles Folk; tags roger mcguinn"
012_012798.mp3,"This is another song that I learned at the Old Town School of Folk Music in Chicago. The song originated in Irish Creek, on the Blue Ridge Parkway near South River Virginia in the early 1800s. Joe Clark had a daughter who jilted her lover. The young man is said to have written the song out of spite and jealousy. Lyrics and chords available from Folk Den Project; styles Folk, Americana, Country; tags roger mcguinn"
012_012799.mp3,"On December 1, 2007 the Old Town School of Folk Music in Chicago celebrated its 50th anniversary. This is a song that I learned there 50 years ago. I love sea chanteys and this is one of my favorites! American sailors who sang this disdained any pronunciation other than “Ry oh.” Lyrics and chords available from Folk Den Project; styles Old-Time / Historic, Folk; tags roger mcguinn"
012_012800.mp3,"Blow the Man Down originated in the Western Ocean sailing ships. The tune could have originated with German emigrants, but it is more likely derived from an African-American song Knock a Man Down. Blow the Man Down was originally a halyard shanty. A variant of this is The Black Ball Line (with a more positive view of the Blackball Line as well). Western Ocean Law was Rule with a Fist. “Blow” refers to knocking a man down with fist, belaying pin or capstan bar. Chief Mates in Western Ocean ships were known as “blowers,” second mates as “strikers” and third mates as “greasers.” There are countless versions of Blow the Man Down. The one here is from the Burl Ives Songbook and tells of the Blackball Line. The Black Ball Line was founded by a group of Quakers in 1818. It was the first line to take passengers on a regular basis, sailing from New York, Boston and Philadelphia on the first and sixteenth of each month. The Blackball flag was a crimson swallow-tail flag with a black ball. The ships were famous for their fast passage and excellent seamanship. However, they were also famed for their fighting mates and the brutal treatment of seamen. (Western Ocean seamen were called “Packet Rats”). Many ships bore the name “bloodboat.” Most of the seamen hailed from New York or were Liverpool-Irish. By 1880 the sailing ships were being replaced by steamers and the packets entered other trades or were sold. Thanks to www.contemplator.com for this research. Lyrics and chords available from Folk Den Project; styles Old-Time / Historic, Folk; tags roger mcguinn"
012_012801.mp3,"This is an old Southern spiritual. I performed this with the Chad Mitchell Trio on the Bell Telephone Hour in the early 60s. We did it in this upbeat tempo. There’s a wonderful video of Dr. Bernice Johnson Reagon, Pete Seeger and Jean Ritchie singing it here . Marc Middleton, Bill Shaffer and his wife Mary stopped by to shoot video of this recording session and Mary sang backup on the track. It may be seen on http://www.growingbolder.com Lyrics and chords available from Folk Den Project; genre Folk; styles Folk; tags roger mcguinn"
012_012802.mp3,"So many towns boast a Cripple Creek, it’s hard to know which one this song is referring to. The famous banjo picker Bascom Lamar Lunsford mentioned in his 1927 book “30 and 1 Folksongs From the Southern Mountains” that he knew of a Cripple Creek within five minutes walking distance of his office in the Flat Iron Building in downtown Asheville, North Carolina. Of course everyone claims their own town to be the real Cripple Creek - including the former Gold Rush town, Cripple Creek, Colorado , but the music sounds more like it came from Kentucky or North Carolina. I just sang the choruses. Instead of singing the verses, I played them as the great old Southern instrumental this is. I’ve included the verses below if you want to sing them. There’s a nice Youtube video of Earl Scruggs and his friends doing the song as an instrumental. Click here. Lyrics and chords available from Folk Den Project; genre Folk; styles Folk; tags roger mcguinn"
012_012803.mp3,"The picture above tells the whole story. I learned this song at the Old Town School of Folk Music in the late 50s. If you right click (ctrl click for Apple) and save the image you’ll have a full scan of the page from the book I got at the Old Town School complete with notes and chords. I’m doing it in the key of F# instead of C. It’s a pretty love song for June. Lyrics and chords available from Folk Den Project; styles Folk, Blues; tags roger mcguinn"
012_012804.mp3,"styles Folk, Rock; tags roger mcguinn"
